card_id,name,set_id,set_name,number,rarity,variant,eu_eur,eu_usd,us_usd,ratio,gap_pct,gap_usd,obs_dates,flags
sv4-195,Blitzle,sv4,Paradox Rift,195,Illustration Rare,normal,7.47,8.704044,11.86,0.7338991568296797,-26.610084317032033,-3.1559559999999998,8,
sv6-57,Frogadier,sv6,Twilight Masquerade,57,Common,normal,0.03,0.034956,0.22,0.15889090909090908,-84.11090909090909,-0.185044,8,penny
sv6-57,Frogadier,sv6,Twilight Masquerade,57,Common,holo,0.12,0.139824,0.26,0.5377846153846154,-46.22153846153846,-0.120176,8,penny
sv6-69,Emolga,sv6,Twilight Masquerade,69,Common,normal,0.03,0.034956,0.08,0.43695,-56.30500000000001,-0.045044,8,penny
sv6-69,Emolga,sv6,Twilight Masquerade,69,Common,holo,0.12,0.139824,0.21,0.6658285714285714,-33.417142857142856,-0.07017599999999999,8,penny
sv4-4,Pansage,sv4,Paradox Rift,4,Common,normal,0.02,0.023304000000000002,0.12,0.1942,-80.58,-0.09669599999999999,8,penny
sv4-4,Pansage,sv4,Paradox Rift,4,Common,holo,0.09,0.104868,0.12,0.8739,-12.61,-0.015131999999999993,8,penny
sv4-73,Latios,sv4,Paradox Rift,73,Rare,normal,0.1,0.11652000000000001,0.25,0.46608000000000005,-53.391999999999996,-0.13348,8,penny
sv4-73,Latios,sv4,Paradox Rift,73,Rare,holo,0.22,0.256344,0.27,0.9494222222222222,-5.057777777777783,-0.013656000000000001,8,penny
sv1-236,Jacq,sv1,Scarlet & Violet,236,Ultra Rare,normal,1.65,1.92258,1.91,1.006586387434555,0.6586387434555085,0.012580000000000036,8,
swsh9-96,Aggron V,swsh9,Brilliant Stars,96,Rare Holo V,normal,0.92,1.071984,0.93,1.1526709677419356,15.267096774193556,0.141984,8,penny
sv5-66,Girafarig,sv5,Temporal Forces,66,Common,normal,0.03,0.034956,0.12,0.2913,-70.87,-0.085044,8,penny
sv5-66,Girafarig,sv5,Temporal Forces,66,Common,holo,0.09,0.104868,0.2,0.52434,-47.565999999999995,-0.09513200000000001,8,penny
me2pt5-141,Hoopa,me2pt5,Ascended Heroes,141,Rare,normal,0.08,0.09321600000000001,0.28,0.3329142857142857,-66.70857142857143,-0.186784,7,penny
sv9-17,Floragato,sv9,Journey Together,17,Common,normal,0.04,0.046608000000000004,0.2,0.23304,-76.696,-0.153392,7,penny
sv9-17,Floragato,sv9,Journey Together,17,Common,holo,0.12,0.139824,0.22,0.6355636363636363,-36.443636363636365,-0.080176,7,penny
swsh9-73,Nosepass,swsh9,Brilliant Stars,73,Common,normal,0.04,0.046608000000000004,0.17,0.2741647058823529,-72.58352941176472,-0.123392,8,penny
swsh9-73,Nosepass,swsh9,Brilliant Stars,73,Common,holo,0.14,0.16312800000000002,0.23,0.7092521739130435,-29.07478260869565,-0.06687199999999999,8,penny
me2-63,Absol,me2,Phantasmal Flames,63,Common,normal,0.03,0.034956,0.16,0.218475,-78.1525,-0.125044,8,penny
me2-63,Absol,me2,Phantasmal Flames,63,Common,holo,0.1,0.11652000000000001,0.24,0.48550000000000004,-51.449999999999996,-0.12347999999999998,8,penny
sv8-252,Jet Energy,sv8,Surging Sparks,252,Hyper Rare,normal,5.16,6.012432,3.99,1.506875187969925,50.68751879699249,2.0224320000000002,8,
me1-114,Boss's Orders,me1,Mega Evolution,114,Uncommon,normal,0.28,0.32625600000000005,0.24,1.3594000000000002,35.94000000000002,0.08625600000000005,8,penny
me1-114,Boss's Orders,me1,Mega Evolution,114,Uncommon,holo,0.37,0.431124,0.36,1.1975666666666667,19.756666666666668,0.07112400000000002,8,penny
sv10-206,Yanmega ex,sv10,Destined Rivals,206,Ultra Rare,normal,1.41,1.6429319999999998,1.27,1.293647244094488,29.364724409448794,0.3729319999999998,11,
sv4-75,Yamask,sv4,Paradox Rift,75,Common,normal,0.03,0.034956,0.06,0.5826,-41.74,-0.025043999999999997,8,penny
sv4-75,Yamask,sv4,Paradox Rift,75,Common,holo,0.07,0.08156400000000001,0.13,0.6274153846153847,-37.25846153846153,-0.04843599999999999,8,penny
sv7-155,Archaludon,sv7,Stellar Crown,155,Illustration Rare,normal,3.03,3.530556,4.6,0.7675121739130435,-23.24878260869565,-1.0694439999999998,8,
swsh12-149,Hisuian Braviary,swsh12,Silver Tempest,149,Rare,normal,0.1,0.11652000000000001,0.19,0.613263157894737,-38.673684210526304,-0.07347999999999999,8,penny
swsh12-149,Hisuian Braviary,swsh12,Silver Tempest,149,Rare,holo,0.44,0.512688,0.3,1.7089600000000003,70.89600000000003,0.21268800000000004,8,penny
sv7-16,Lokix,sv7,Stellar Crown,16,Common,normal,0.04,0.046608000000000004,0.16,0.2913,-70.87,-0.11339199999999999,8,penny
sv7-16,Lokix,sv7,Stellar Crown,16,Common,holo,0.08,0.09321600000000001,0.22,0.4237090909090909,-57.629090909090905,-0.126784,8,penny
swsh9-65,Whimsicott VSTAR,swsh9,Brilliant Stars,65,Rare Holo VSTAR,normal,0.88,1.025376,1.08,0.9494222222222222,-5.057777777777783,-0.054624000000000006,8,
sv6pt5-21,Cresselia,sv6pt5,Shrouded Fable,21,Rare,normal,0.06,0.069912,0.17,0.4112470588235294,-58.87529411764706,-0.10008800000000001,8,penny
sv6pt5-21,Cresselia,sv6pt5,Shrouded Fable,21,Rare,holo,0.15,0.17478,0.18,0.971,-2.9000000000000026,-0.005220000000000002,8,penny
me2pt5-187,Fighting Gong,me2pt5,Ascended Heroes,187,Uncommon,normal,0.1,0.11652000000000001,0.18,0.6473333333333334,-35.26666666666666,-0.06347999999999998,7,penny
me2pt5-187,Fighting Gong,me2pt5,Ascended Heroes,187,Uncommon,holo,0.25,0.2913,0.3,0.9710000000000001,-2.8999999999999915,-0.008699999999999986,7,penny
swsh7-225,Zinnia's Resolve,swsh7,Evolving Skies,225,Rare Rainbow,normal,8.59,10.009068,6.58,1.5211349544072947,52.11349544072947,3.429067999999999,8,
sv7-37,Tirtouga,sv7,Stellar Crown,37,Common,normal,0.04,0.046608000000000004,0.16,0.2913,-70.87,-0.11339199999999999,8,penny
sv7-37,Tirtouga,sv7,Stellar Crown,37,Common,holo,0.13,0.151476,0.24,0.63115,-36.885,-0.08852399999999999,8,penny
me1-71,Tyrogue,me1,Mega Evolution,71,Common,normal,0.04,0.046608000000000004,0.13,0.35852307692307694,-64.14769230769231,-0.083392,8,penny
me1-71,Tyrogue,me1,Mega Evolution,71,Common,holo,0.12,0.139824,0.22,0.6355636363636363,-36.443636363636365,-0.080176,8,penny
sv8-167,Clemont's Quick Wit,sv8,Surging Sparks,167,Uncommon,normal,0.03,0.034956,0.05,0.69912,-30.088000000000005,-0.015044000000000002,8,penny
sv8-167,Clemont's Quick Wit,sv8,Surging Sparks,167,Uncommon,holo,0.15,0.17478,0.25,0.69912,-30.088000000000005,-0.07522000000000001,8,penny
sv6-54,Glaceon,sv6,Twilight Masquerade,54,Uncommon,normal,0.07,0.08156400000000001,0.24,0.33985000000000004,-66.015,-0.15843599999999997,8,penny
sv6-54,Glaceon,sv6,Twilight Masquerade,54,Uncommon,holo,0.22,0.256344,0.42,0.6103428571428572,-38.965714285714284,-0.16365599999999997,8,penny
sv3pt5-126,Magmar,sv3pt5,151,126,Common,normal,0.06,0.069912,0.13,0.5377846153846154,-46.22153846153846,-0.060088,8,penny
sv3pt5-126,Magmar,sv3pt5,151,126,Common,holo,1.96,2.283792,1.33,1.717136842105263,71.71368421052631,0.953792,8,
sv3pt5-141,Kabutops,sv3pt5,151,141,Rare,normal,0.25,0.2913,0.34,0.8567647058823529,-14.323529411764714,-0.04870000000000002,8,penny
sv3pt5-141,Kabutops,sv3pt5,151,141,Rare,holo,1.52,1.771104,2.21,0.8014045248868779,-19.859547511312215,-0.43889599999999995,8,
sv3-75,Tadbulb,sv3,Obsidian Flames,75,Common,normal,0.04,0.046608000000000004,0.12,0.3884,-61.15999999999999,-0.07339199999999999,8,penny
sv3-75,Tadbulb,sv3,Obsidian Flames,75,Common,holo,0.15,0.17478,0.27,0.6473333333333332,-35.26666666666668,-0.09522000000000003,8,penny
sv8-218,Black Kyurem ex,sv8,Surging Sparks,218,Ultra Rare,normal,2.49,2.9013480000000005,2.24,1.295244642857143,29.52446428571429,0.6613480000000003,11,
sv9-145,Black Belt's Training,sv9,Journey Together,145,Common,normal,0.04,0.046608000000000004,0.11,0.4237090909090909,-57.629090909090905,-0.063392,7,penny
sv9-145,Black Belt's Training,sv9,Journey Together,145,Common,holo,0.18,0.209736,0.27,0.7767999999999999,-22.320000000000007,-0.06026400000000001,7,penny
sv9-63,Metagross,sv9,Journey Together,63,Rare,normal,0.05,0.058260000000000006,0.16,0.36412500000000003,-63.5875,-0.10174,7,penny
sv9-63,Metagross,sv9,Journey Together,63,Rare,holo,0.21,0.244692,0.43,0.5690511627906977,-43.094883720930234,-0.185308,7,penny
sv3-192,Pokémon League Headquarters,sv3,Obsidian Flames,192,Uncommon,normal,0.1,0.11652000000000001,0.18,0.6473333333333334,-35.26666666666666,-0.06347999999999998,8,penny
sv3-192,Pokémon League Headquarters,sv3,Obsidian Flames,192,Uncommon,holo,0.31,0.361212,0.34,1.0623882352941174,6.238823529411741,0.021211999999999953,8,penny
swsh7-98,Scraggy,swsh7,Evolving Skies,98,Common,normal,0.05,0.058260000000000006,0.12,0.48550000000000004,-51.449999999999996,-0.06173999999999999,8,penny
swsh7-98,Scraggy,swsh7,Evolving Skies,98,Common,holo,0.13,0.151476,0.27,0.5610222222222222,-43.89777777777778,-0.11852400000000002,8,penny
sv3pt5-129,Magikarp,sv3pt5,151,129,Common,normal,0.07,0.08156400000000001,0.25,0.32625600000000005,-67.3744,-0.16843599999999997,8,penny
sv3pt5-129,Magikarp,sv3pt5,151,129,Common,holo,0.24,0.279648,0.43,0.6503441860465117,-34.965581395348835,-0.15035199999999999,8,penny
sv10-94,Team Rocket's Larvitar,sv10,Destined Rivals,94,Common,normal,0.04,0.046608000000000004,0.1,0.46608,-53.391999999999996,-0.053392,8,penny
sv10-94,Team Rocket's Larvitar,sv10,Destined Rivals,94,Common,holo,0.09,0.104868,0.24,0.43695,-56.30500000000001,-0.13513199999999997,8,penny
me5-69,Type: Null,me5,Pitch Black,69,Common,normal,0.03,0.034956,0.18,0.1942,-80.58,-0.145044,7,penny
me5-69,Type: Null,me5,Pitch Black,69,Common,holo,0.07,0.08156400000000001,0.22,0.3707454545454546,-62.92545454545454,-0.138436,7,penny
swsh12-87,Dreepy,swsh12,Silver Tempest,87,Common,normal,0.05,0.058260000000000006,0.21,0.27742857142857147,-72.25714285714285,-0.15173999999999999,8,penny
swsh12-87,Dreepy,swsh12,Silver Tempest,87,Common,holo,0.22,0.256344,0.33,0.7768,-22.319999999999997,-0.073656,8,penny
sv8-247,Pikachu ex,sv8,Surging Sparks,247,Hyper Rare,normal,66.91,77.963532,87.91,0.8868562393356842,-11.314376066431574,-9.946467999999996,11,
sv3-126,Paldean Wooper,sv3,Obsidian Flames,126,Common,normal,0.07,0.08156400000000001,0.21,0.3884000000000001,-61.15999999999999,-0.128436,8,penny
sv3-126,Paldean Wooper,sv3,Obsidian Flames,126,Common,holo,0.15,0.17478,0.27,0.6473333333333332,-35.26666666666668,-0.09522000000000003,8,penny
sv10-64,Cetoddle,sv10,Destined Rivals,64,Common,normal,0.02,0.023304000000000002,0.08,0.2913,-70.87,-0.056695999999999996,8,penny
sv10-64,Cetoddle,sv10,Destined Rivals,64,Common,holo,0.11,0.128172,0.25,0.512688,-48.731199999999994,-0.12182799999999999,8,penny
sv9-112,Bagon,sv9,Journey Together,112,Common,normal,0.03,0.034956,0.05,0.69912,-30.088000000000005,-0.015044000000000002,7,penny
sv9-112,Bagon,sv9,Journey Together,112,Common,holo,0.11,0.128172,0.21,0.6103428571428572,-38.965714285714284,-0.08182799999999998,7,penny
sv6-166,Boomerang Energy,sv6,Twilight Masquerade,166,Uncommon,normal,0.11,0.128172,0.19,0.6745894736842105,-32.54105263157895,-0.061827999999999994,8,penny
sv6-166,Boomerang Energy,sv6,Twilight Masquerade,166,Uncommon,holo,0.32,0.37286400000000003,0.39,0.9560615384615385,-4.393846153846148,-0.017135999999999985,8,penny
swsh9-87,Weavile,swsh9,Brilliant Stars,87,Uncommon,normal,0.09,0.104868,0.12,0.8739,-12.61,-0.015131999999999993,8,penny
swsh9-87,Weavile,swsh9,Brilliant Stars,87,Uncommon,holo,0.16,0.18643200000000001,0.22,0.8474181818181818,-15.258181818181814,-0.03356799999999999,8,penny
sv10-108,Mudsdale,sv10,Destined Rivals,108,Uncommon,normal,0.04,0.046608000000000004,0.07,0.6658285714285714,-33.417142857142856,-0.023392000000000003,8,penny
sv10-108,Mudsdale,sv10,Destined Rivals,108,Uncommon,holo,0.15,0.17478,0.31,0.5638064516129032,-43.619354838709675,-0.13522,8,penny
sv3-142,Skarmory,sv3,Obsidian Flames,142,Uncommon,normal,0.04,0.046608000000000004,0.12,0.3884,-61.15999999999999,-0.07339199999999999,8,penny
sv3-142,Skarmory,sv3,Obsidian Flames,142,Uncommon,holo,0.15,0.17478,0.33,0.5296363636363636,-47.036363636363646,-0.15522000000000002,8,penny
sv10-227,Team Rocket's Proton,sv10,Destined Rivals,227,Ultra Rare,normal,3.21,3.740292,2.57,1.4553665369649806,45.536653696498064,1.1702920000000003,8,
swsh12-154,Earthen Seal Stone,swsh12,Silver Tempest,154,Rare Holo,normal,0.28,0.32625600000000005,0.27,1.2083555555555556,20.835555555555562,0.05625600000000003,8,penny
sv5-210,Eri,sv5,Temporal Forces,210,Special Illustration Rare,normal,14.07,16.394364,19.72,0.831357200811359,-16.8642799188641,-3.3256359999999994,8,
sv4pt5-210,Maushold,sv4pt5,Paldean Fates,210,Shiny Rare,normal,15.15,17.65278,30.89,0.5714723211395274,-42.85276788604726,-13.23722,8,
sv7-99,Klink,sv7,Stellar Crown,99,Common,normal,0.04,0.046608000000000004,0.15,0.31072000000000005,-68.92799999999998,-0.10339199999999998,8,penny
sv7-99,Klink,sv7,Stellar Crown,99,Common,holo,0.14,0.16312800000000002,0.22,0.7414909090909092,-25.85090909090908,-0.05687199999999998,8,penny
me2pt5-262,N's PP Up,me2pt5,Ascended Heroes,262,Ultra Rare,normal,0.99,1.153548,1.91,0.603951832460733,-39.6048167539267,-0.7564519999999999,7,
swsh10-8,Heracross,swsh10,Astral Radiance,8,Common,normal,0.04,0.046608000000000004,0.07,0.6658285714285714,-33.417142857142856,-0.023392000000000003,8,penny
swsh10-8,Heracross,swsh10,Astral Radiance,8,Common,holo,0.21,0.244692,0.25,0.978768,-2.123200000000003,-0.005308000000000007,8,penny
sv10-16,Applin,sv10,Destined Rivals,16,Common,normal,0.04,0.046608000000000004,0.19,0.24530526315789475,-75.46947368421053,-0.143392,8,penny
sv10-16,Applin,sv10,Destined Rivals,16,Common,holo,0.1,0.11652000000000001,0.27,0.4315555555555556,-56.84444444444444,-0.15348,8,penny
swsh10-26,Heatran VMAX,swsh10,Astral Radiance,26,Rare Holo VMAX,normal,2.09,2.4352679999999998,2.04,1.1937588235294117,19.375882352941165,0.39526799999999973,8,
me2pt5-257,Canari,me2pt5,Ascended Heroes,257,Ultra Rare,normal,2.2,2.5634400000000004,2.73,0.9389890109890111,-6.101098901098889,-0.1665599999999996,7,
swsh12pt5-43,Luxray,swsh12pt5,Crown Zenith,43,Rare,normal,0.15,0.17478,0.21,0.8322857142857143,-16.771428571428572,-0.03522,8,penny
swsh12pt5-43,Luxray,swsh12pt5,Crown Zenith,43,Rare,holo,0.56,0.6525120000000001,0.44,1.4829818181818184,48.29818181818184,0.2125120000000001,8,penny
sv5-160,Salvatore,sv5,Temporal Forces,160,Uncommon,normal,0.08,0.09321600000000001,0.18,0.5178666666666667,-48.21333333333333,-0.08678399999999999,8,penny
sv5-160,Salvatore,sv5,Temporal Forces,160,Uncommon,holo,0.24,0.279648,0.38,0.7359157894736842,-26.40842105263158,-0.100352,8,penny
sv8pt5-124,Professor's Research,sv8pt5,Prismatic Evolutions,124,Common,normal,0.04,0.046608000000000004,0.13,0.35852307692307694,-64.14769230769231,-0.083392,8,penny
sv8pt5-124,Professor's Research,sv8pt5,Prismatic Evolutions,124,Common,holo,0.09,0.104868,0.23,0.4559478260869565,-54.40521739130435,-0.12513200000000002,8,penny
swsh7-175,Glaceon V,swsh7,Evolving Skies,175,Rare Ultra,normal,149.19,173.836188,160.55,1.082754207412021,8.275420741202112,13.286187999999981,10,
sv8pt5-45,Fezandipiti,sv8pt5,Prismatic Evolutions,45,Rare,normal,0.06,0.069912,0.16,0.43695,-56.30500000000001,-0.090088,8,penny
sv8pt5-45,Fezandipiti,sv8pt5,Prismatic Evolutions,45,Rare,holo,0.08,0.09321600000000001,0.17,0.5483294117647058,-45.167058823529416,-0.076784,8,penny
sv3pt5-167,Ivysaur,sv3pt5,151,167,Illustration Rare,normal,48.6,56.62872,44.36,1.2765716862037872,27.657168620378727,12.268720000000002,8,
sv1-142,Revavroom,sv1,Scarlet & Violet,142,Rare,normal,0.06,0.069912,0.15,0.46608000000000005,-53.391999999999996,-0.08008799999999999,8,penny
sv1-142,Revavroom,sv1,Scarlet & Violet,142,Rare,holo,0.23,0.267996,0.24,1.1166500000000001,11.665000000000013,0.02799600000000002,8,penny
sv9-150,Levincia,sv9,Journey Together,150,Uncommon,normal,0.07,0.08156400000000001,0.14,0.5826,-41.74,-0.058436,7,penny
sv9-150,Levincia,sv9,Journey Together,150,Uncommon,holo,0.1,0.11652000000000001,0.18,0.6473333333333334,-35.26666666666666,-0.06347999999999998,7,penny
me2pt5-226,Psyduck,me2pt5,Ascended Heroes,226,Illustration Rare,normal,64.41,75.05053199999999,67.58,1.1105435335898193,11.054353358981928,7.4705319999999915,7,
sv7-39,Froakie,sv7,Stellar Crown,39,Common,normal,0.03,0.034956,0.17,0.2056235294117647,-79.43764705882353,-0.135044,8,penny
sv7-39,Froakie,sv7,Stellar Crown,39,Common,holo,0.11,0.128172,0.24,0.53405,-46.595,-0.11182799999999998,8,penny
me1-83,Naclstack,me1,Mega Evolution,83,Common,normal,0.03,0.034956,0.17,0.2056235294117647,-79.43764705882353,-0.135044,8,penny
me1-83,Naclstack,me1,Mega Evolution,83,Common,holo,0.12,0.139824,0.24,0.5826,-41.74,-0.10017599999999999,8,penny
sv8pt5-153,Jolteon ex,sv8pt5,Prismatic Evolutions,153,Special Illustration Rare,normal,174.19,202.966188,194.36,1.0442796254373325,4.427962543733255,8.606187999999975,11,
sv6-156,Love Ball,sv6,Twilight Masquerade,156,Uncommon,normal,0.06,0.069912,0.18,0.3884,-61.15999999999999,-0.11008799999999999,8,penny
sv6-156,Love Ball,sv6,Twilight Masquerade,156,Uncommon,holo,0.17,0.198084,0.43,0.4606604651162791,-53.93395348837209,-0.23191599999999998,8,penny
swsh10-41,Oshawott,swsh10,Astral Radiance,41,Common,normal,0.04,0.046608000000000004,0.2,0.23304,-76.696,-0.153392,8,penny
swsh10-41,Oshawott,swsh10,Astral Radiance,41,Common,holo,0.13,0.151476,0.44,0.3442636363636364,-65.57363636363635,-0.288524,8,penny
swsh10-32,Piloswine,swsh10,Astral Radiance,32,Uncommon,normal,0.05,0.058260000000000006,0.07,0.8322857142857143,-16.771428571428572,-0.01174,8,penny
swsh10-32,Piloswine,swsh10,Astral Radiance,32,Uncommon,holo,0.17,0.198084,0.27,0.7336444444444444,-26.635555555555555,-0.07191600000000001,8,penny
sv5-76,Ribombee,sv5,Temporal Forces,76,Uncommon,normal,0.04,0.046608000000000004,0.19,0.24530526315789475,-75.46947368421053,-0.143392,8,penny
sv5-76,Ribombee,sv5,Temporal Forces,76,Uncommon,holo,0.12,0.139824,0.22,0.6355636363636363,-36.443636363636365,-0.080176,8,penny
swsh10-18,Hisuian Lilligant VSTAR,swsh10,Astral Radiance,18,Rare Holo VSTAR,normal,1.38,1.6079759999999998,1.79,0.8983106145251396,-10.16893854748604,-0.18202400000000019,8,
me5-93,Bastiodon,me5,Pitch Black,93,Illustration Rare,normal,2.27,2.645004,1.77,1.4943525423728814,49.43525423728814,0.8750040000000001,7,
me2-68,Toxtricity,me2,Phantasmal Flames,68,Rare,normal,0.11,0.128172,0.25,0.512688,-48.731199999999994,-0.12182799999999999,8,penny
me2-68,Toxtricity,me2,Phantasmal Flames,68,Rare,holo,0.2,0.23304000000000002,0.22,1.0592727272727274,5.927272727272737,0.013040000000000024,8,penny
sv4pt5-119,Starmie,sv4pt5,Paldean Fates,119,Shiny Rare,normal,4.8,5.59296,7.97,0.7017515683814304,-29.82484316185696,-2.37704,8,
sv8-46,Shellos,sv8,Surging Sparks,46,Common,normal,0.03,0.034956,0.1,0.34956,-65.044,-0.065044,8,penny
sv8-46,Shellos,sv8,Surging Sparks,46,Common,holo,0.08,0.09321600000000001,0.19,0.4906105263157895,-50.93894736842105,-0.096784,8,penny
sv1-210,Drowzee,sv1,Scarlet & Violet,210,Illustration Rare,normal,39.61,46.153572,60.77,0.7594795458285337,-24.05204541714663,-14.616428000000006,8,
sv4-160,Counter Catcher,sv4,Paradox Rift,160,Uncommon,normal,0.2,0.23304000000000002,0.27,0.8631111111111112,-13.688888888888883,-0.03695999999999999,8,penny
sv4-160,Counter Catcher,sv4,Paradox Rift,160,Uncommon,holo,0.37,0.431124,0.47,0.9172851063829788,-8.271489361702123,-0.038875999999999966,8,penny
sv6-137,Aipom,sv6,Twilight Masquerade,137,Common,normal,0.02,0.023304000000000002,0.11,0.21185454545454546,-78.81454545454545,-0.086696,8,penny
sv6-137,Aipom,sv6,Twilight Masquerade,137,Common,holo,0.17,0.198084,0.18,1.1004666666666667,10.04666666666667,0.018084000000000017,8,penny
me1-48,Raikou,me1,Mega Evolution,48,Rare,normal,0.08,0.09321600000000001,0.21,0.44388571428571433,-55.61142857142857,-0.11678399999999999,8,penny
me1-48,Raikou,me1,Mega Evolution,48,Rare,holo,0.17,0.198084,0.25,0.792336,-20.766399999999997,-0.05191599999999999,8,penny
sv9-118,Sentret,sv9,Journey Together,118,Common,normal,0.04,0.046608000000000004,0.14,0.3329142857142857,-66.70857142857143,-0.093392,7,penny
sv9-118,Sentret,sv9,Journey Together,118,Common,holo,0.11,0.128172,0.23,0.5572695652173913,-44.27304347826087,-0.101828,7,penny
sv3-76,Tadbulb,sv3,Obsidian Flames,76,Common,normal,0.05,0.058260000000000006,0.14,0.41614285714285715,-58.385714285714286,-0.08174000000000001,8,penny
sv3-76,Tadbulb,sv3,Obsidian Flames,76,Common,holo,0.14,0.16312800000000002,0.24,0.6797000000000001,-32.029999999999994,-0.07687199999999997,8,penny
swsh11-86,Machop,swsh11,Lost Origin,86,Common,normal,0.05,0.058260000000000006,0.2,0.2913,-70.87,-0.14174,8,penny
swsh11-86,Machop,swsh11,Lost Origin,86,Common,holo,0.14,0.16312800000000002,0.4,0.40782,-59.21799999999999,-0.236872,8,penny
sv1-157,Oinkologne,sv1,Scarlet & Violet,157,Uncommon,normal,0.05,0.058260000000000006,0.1,0.5826,-41.74,-0.04174,8,penny
sv1-157,Oinkologne,sv1,Scarlet & Violet,157,Uncommon,holo,0.15,0.17478,0.22,0.7944545454545454,-20.55454545454546,-0.04522000000000001,8,penny
sv4pt5-201,Ditto,sv4pt5,Paldean Fates,201,Shiny Rare,normal,18.24,21.253248,39.01,0.5448153806716227,-45.51846193283773,-17.756752,8,
swsh10-120,Hoothoot,swsh10,Astral Radiance,120,Common,normal,0.03,0.034956,0.08,0.43695,-56.30500000000001,-0.045044,8,penny
swsh10-120,Hoothoot,swsh10,Astral Radiance,120,Common,holo,0.14,0.16312800000000002,0.25,0.6525120000000001,-34.74879999999999,-0.08687199999999998,8,penny
sv8pt5-92,Terapagos ex,sv8pt5,Prismatic Evolutions,92,Double Rare,normal,0.99,1.153548,0.8,1.441935,44.1935,0.353548,8,penny
swsh11-136,Hisuian Goodra VSTAR,swsh11,Lost Origin,136,Rare Holo VSTAR,normal,0.81,0.9438120000000001,1.45,0.6509048275862069,-34.909517241379305,-0.5061879999999999,8,penny
me1-166,Air Balloon,me1,Mega Evolution,166,Ultra Rare,normal,2.46,2.866392,2.27,1.2627277533039647,26.27277533039647,0.5963919999999998,8,
me1-178,Mega Gardevoir ex,me1,Mega Evolution,178,Special Illustration Rare,normal,162.22,189.018744,186.39,1.0141034604860777,1.410346048607769,2.6287440000000117,11,
sv3pt5-159,Energy Sticker,sv3pt5,151,159,Uncommon,normal,0.3,0.34956,0.28,1.2484285714285712,24.84285714285712,0.06955999999999996,8,penny
sv3pt5-159,Energy Sticker,sv3pt5,151,159,Uncommon,holo,1.55,1.80606,1.02,1.7706470588235295,77.06470588235294,0.78606,8,
swsh11-161,Lost City,swsh11,Lost Origin,161,Uncommon,normal,0.05,0.058260000000000006,0.14,0.41614285714285715,-58.385714285714286,-0.08174000000000001,8,penny
swsh11-161,Lost City,swsh11,Lost Origin,161,Uncommon,holo,0.31,0.361212,0.46,0.7852434782608695,-21.47565217391305,-0.09878800000000004,8,penny
sv8pt5-126,Rescue Board,sv8pt5,Prismatic Evolutions,126,Uncommon,normal,0.04,0.046608000000000004,0.07,0.6658285714285714,-33.417142857142856,-0.023392000000000003,8,penny
sv8pt5-126,Rescue Board,sv8pt5,Prismatic Evolutions,126,Uncommon,holo,0.08,0.09321600000000001,0.14,0.6658285714285714,-33.417142857142856,-0.046784000000000006,8,penny
swsh11-88,Machamp,swsh11,Lost Origin,88,Rare Holo,normal,0.32,0.37286400000000003,0.34,1.0966588235294117,9.665882352941168,0.032864000000000004,8,penny
swsh11-88,Machamp,swsh11,Lost Origin,88,Rare Holo,holo,0.47,0.547644,0.44,1.2446454545454546,24.464545454545462,0.10764400000000002,8,penny
sv6pt5-31,Zorua,sv6pt5,Shrouded Fable,31,Common,normal,0.03,0.034956,0.16,0.218475,-78.1525,-0.125044,8,penny
sv6pt5-31,Zorua,sv6pt5,Shrouded Fable,31,Common,holo,0.09,0.104868,0.22,0.4766727272727273,-52.33272727272726,-0.115132,8,penny
sv4pt5-228,Judge,sv4pt5,Paldean Fates,228,Ultra Rare,normal,0.76,0.885552,1.09,0.8124330275229358,-18.756697247706423,-0.20444800000000007,8,penny
sv6-152,Hyper Aroma,sv6,Twilight Masquerade,152,ACE SPEC Rare,normal,0.39,0.454428,0.36,1.2623,26.229999999999997,0.09442800000000001,8,penny
swsh9-118,Staravia,swsh9,Brilliant Stars,118,Uncommon,normal,0.04,0.046608000000000004,0.06,0.7768,-22.319999999999997,-0.013391999999999994,8,penny
swsh9-118,Staravia,swsh9,Brilliant Stars,118,Uncommon,holo,0.16,0.18643200000000001,0.2,0.93216,-6.784000000000001,-0.013567999999999997,8,penny
swsh10-123,Ursaring,swsh10,Astral Radiance,123,Uncommon,normal,0.06,0.069912,0.11,0.6355636363636363,-36.443636363636365,-0.040088,8,penny
swsh10-123,Ursaring,swsh10,Astral Radiance,123,Uncommon,holo,0.21,0.244692,0.27,0.9062666666666666,-9.373333333333346,-0.025308000000000025,8,penny
sv9-18,Meowscarada,sv9,Journey Together,18,Rare,normal,0.07,0.08156400000000001,0.22,0.3707454545454546,-62.92545454545454,-0.138436,7,penny
sv9-18,Meowscarada,sv9,Journey Together,18,Rare,holo,0.23,0.267996,0.45,0.5955466666666667,-40.44533333333333,-0.182004,7,penny
sv4-54,Veluza,sv4,Paradox Rift,54,Uncommon,normal,0.03,0.034956,0.08,0.43695,-56.30500000000001,-0.045044,8,penny
sv4-54,Veluza,sv4,Paradox Rift,54,Uncommon,holo,0.13,0.151476,0.14,1.0819714285714284,8.197142857142836,0.011475999999999986,8,penny
sv4pt5-181,Murkrow,sv4pt5,Paldean Fates,181,Shiny Rare,normal,3.24,3.7752480000000004,3.9,0.9680123076923078,-3.198769230769216,-0.12475199999999953,8,
